id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase,
Europar.550_00304,303,85,interprètes,interprète,1,y,"Je terminerai en exprimant mes remerciements à la présidence portugaise, et en particulier à M. Da Costa pour la collaboration que nous avons eue, au commissaire, M. Barnier, à vous et à tous les collègues et, bien sûr, au corapporteur, M. Leinen, pour le rude mais très bon travail que nous avons accompli de concert, ainsi qu'aux membres du secrétariat du Parlement qui nous ont assistés et aux interprètes qui ont bien souvent dépassé l'horaire pour nous permettre de mener les négociations difficiles que vous concevez.",
Europar.550_00304,303,94,nous,nous,5,y,"Je terminerai en exprimant mes remerciements à la présidence portugaise, et en particulier à M. Da Costa pour la collaboration que nous avons eue, au commissaire, M. Barnier, à vous et à tous les collègues et, bien sûr, au corapporteur, M. Leinen, pour le rude mais très bon travail que nous avons accompli de concert, ainsi qu'aux membres du secrétariat du Parlement qui nous ont assistés et aux interprètes qui ont bien souvent dépassé l'horaire pour nous permettre de mener les négociations difficiles que vous concevez.",
Europar.550_00304,303,102,vous,vous,5,y,"Je terminerai en exprimant mes remerciements à la présidence portugaise, et en particulier à M. Da Costa pour la collaboration que nous avons eue, au commissaire, M. Barnier, à vous et à tous les collègues et, bien sûr, au corapporteur, M. Leinen, pour le rude mais très bon travail que nous avons accompli de concert, ainsi qu'aux membres du secrétariat du Parlement qui nous ont assistés et aux interprètes qui ont bien souvent dépassé l'horaire pour nous permettre de mener les négociations difficiles que vous concevez.",
Europar.550_00305,304,1,Madame,monsieur,3,y,"Madame la Présidente, en tant que rapporteur pour avis de la commission du contrôle budgétaire, je souhaiterais apporter un commentaire sur les deux points que nous avons introduits dans le rapport.",
Europar.550_00305,304,13,commission,commission,1,y,"Madame la Présidente, en tant que rapporteur pour avis de la commission du contrôle budgétaire, je souhaiterais apporter un commentaire sur les deux points que nous avons introduits dans le rapport.",
Europar.550_00305,304,19,je,moi,5,y,"Madame la Présidente, en tant que rapporteur pour avis de la commission du contrôle budgétaire, je souhaiterais apporter un commentaire sur les deux points que nous avons introduits dans le rapport.",
Europar.550_00305,304,29,nous,nous,5,y,"Madame la Présidente, en tant que rapporteur pour avis de la commission du contrôle budgétaire, je souhaiterais apporter un commentaire sur les deux points que nous avons introduits dans le rapport.",
Europar.550_00306,305,7,je,moi,5,y,"Mais, tout d'abord, je souhaiterais remercier vivement les deux rapporteurs pour leur énorme travail.",
Europar.550_00306,305,13,rapporteurs,rapporteur,4,y,"Mais, tout d'abord, je souhaiterais remercier vivement les deux rapporteurs pour leur énorme travail.",
Europar.550_00307,306,7,commissaire,commissaire,1,y,"Un grand merci également au commissaire Barnier pour sa compréhension et merci également à notre collègue Vitorino, en particulier pour un point que je souhaiterais exposer à présent.",
Europar.550_00307,306,8,Barnier,Barnier,2,y,"Un grand merci également au commissaire Barnier pour sa compréhension et merci également à notre collègue Vitorino, en particulier pour un point que je souhaiterais exposer à présent.",
Europar.550_00307,306,17,collègue,collègue,1,y,"Un grand merci également au commissaire Barnier pour sa compréhension et merci également à notre collègue Vitorino, en particulier pour un point que je souhaiterais exposer à présent.",
Europar.550_00307,306,18,Vitorino,Vitorino,2,y,"Un grand merci également au commissaire Barnier pour sa compréhension et merci également à notre collègue Vitorino, en particulier pour un point que je souhaiterais exposer à présent.",
Europar.550_00307,306,26,je,moi,5,y,"Un grand merci également au commissaire Barnier pour sa compréhension et merci également à notre collègue Vitorino, en particulier pour un point que je souhaiterais exposer à présent.",
Europar.550_00309,308,2,Traité,traité,4,n,Le Traité UE stipule très clairement que le Parlement européen donne décharge à la Commission pour l'exécution du budget.,
Europar.550_00309,308,9,Parlement,parlement,4,y,Le Traité UE stipule très clairement que le Parlement européen donne décharge à la Commission pour l'exécution du budget.,
Europar.550_00309,308,15,Commission,commission,1,y,Le Traité UE stipule très clairement que le Parlement européen donne décharge à la Commission pour l'exécution du budget.,
Europar.550_00310,309,13,nous,nous,5,y,"Dans la pratique, il s'agit cependant de deux actes que nous exécutons, à savoir d'une part l'évaluation politique dans la décision de décharge et, dans un deuxième acte, la clôture des comptes de l'exercice.",
Europar.550_00311,310,7,acte,acte,4,n,"Il apparaît maintenant que le premier acte, l'évaluation politique, peut revêtir différents aspects.",
Europar.550_00313,312,8,comptes,compte,74,n,"Ceci ne doit pas obligatoirement affecter les comptes de l'exercice, c'est-à-dire le deuxième acte, qui peuvent être clôturés même si le premier acte est refusé.",
Europar.550_00314,313,7,solde,solde,4,n,Ceci présente l'avantage qu'un solde résultant des comptes peut être reporté sur l'année suivante.,
Europar.550_00316,315,5,règlement,règlement,4,n,"en effet, notre règlement le stipule déjà et, comme je l'ai dit, cela correspond à la pratique.",
Europar.550_00316,315,12,je,moi,1,y,"en effet, notre règlement le stipule déjà et, comme je l'ai dit, cela correspond à la pratique.",
Europar.550_00317,316,4,nous,nous,5,y,"De plus, nous souhaiterions recevoir des informations directement des États membres, afin de pouvoir procéder à une meilleure évaluation de la gestion des crédits budgétaires.",
Europar.550_00319,318,1,Nous,nous,5,y,Nous nous efforçons depuis des années de mieux défendre les intérêts financiers de la Communauté.,
Europar.550_00319,318,2,nous,nous,1,y,Nous nous efforçons depuis des années de mieux défendre les intérêts financiers de la Communauté.,
Europar.550_00319,318,15,Communauté,communauté,1,y,Nous nous efforçons depuis des années de mieux défendre les intérêts financiers de la Communauté.,
Europar.550_00320,319,17,cadre,cadre,1,n,Ceci doit maintenant également s'opérer au sens pénal sur le plan européen dans le cadre d'une coopération très ouverte et très claire avec les pays membres ;,
Europar.550_00321,320,6,criminalité,criminalité,74,n,"en effet, avec la criminalité croissante, transnationale qui s'exerce au détriment du budget UE, la coopération entre les États membres n'est pas suffisante au niveau policier et judiciaire.",
Europar.550_00322,321,4,nous,nous,1,y,"C'est pourquoi nous avons besoin d'une coordination sur le plan européen, sans pour autant empiéter sur la compétence des tribunaux nationaux en ce qui concerne la conduite de la procédure.",
Europar.550_00323,322,1,Je,moi,1,y,Je suis très reconnaissante aux États membres -et en particulier à la Commission- d'accueillir cette idée très favorablement.,
Europar.550_00323,322,15,Commission,commission,1,y,Je suis très reconnaissante aux États membres -et en particulier à la Commission- d'accueillir cette idée très favorablement.,
Europar.550_00324,323,1,Monsieur,monsieur,1,y,"Monsieur le Président, famine et Éthiopie, ces deux mots sont déjà douloureusement liés dans nos mémoires.",
Europar.550_00325,324,19,victimes,victime,1,y,"Dans cette corne de l'Afrique, devenue le lieu de tous les fléaux, 16 millions de victimes de la famine, dont 8 en Éthiopie, attendent du secours.",
Europar.550_00327,326,6,nous,nous,1,y,"Alors, bien sûr, nous devons réagir, et vite, et nous savons trop bien, hélas, que le prix de nos atermoiements et de nos retards se paie en vies humaines.",
Europar.550_00327,326,14,nous,nous,5,y,"Alors, bien sûr, nous devons réagir, et vite, et nous savons trop bien, hélas, que le prix de nos atermoiements et de nos retards se paie en vies humaines.",
Europar.550_00328,327,1,Je,moi,5,y,Je remercie d'ailleurs le Conseil et la Commission pour ce qu'ils ont déjà entrepris et pour les précisions qu'ils nous ont apportées tout à l'heure.,
Europar.550_00328,327,6,Conseil,conseil,4,y,Je remercie d'ailleurs le Conseil et la Commission pour ce qu'ils ont déjà entrepris et pour les précisions qu'ils nous ont apportées tout à l'heure.,
Europar.550_00328,327,9,Commission,commission,11,y,Je remercie d'ailleurs le Conseil et la Commission pour ce qu'ils ont déjà entrepris et pour les précisions qu'ils nous ont apportées tout à l'heure.,
Europar.550_00328,327,13,ils,eux,4,y,Je remercie d'ailleurs le Conseil et la Commission pour ce qu'ils ont déjà entrepris et pour les précisions qu'ils nous ont apportées tout à l'heure.,
Europar.550_00328,327,22,ils,eux,4,y,Je remercie d'ailleurs le Conseil et la Commission pour ce qu'ils ont déjà entrepris et pour les précisions qu'ils nous ont apportées tout à l'heure.,
Europar.550_00328,327,23,nous,nous,5,y,Je remercie d'ailleurs le Conseil et la Commission pour ce qu'ils ont déjà entrepris et pour les précisions qu'ils nous ont apportées tout à l'heure.,
Europar.550_00329,328,14,communauté,communauté,1,y,"Bien sûr, les 800 000 tonnes d'aide d'urgence promises par la communauté internationale doivent être envoyées au plus vite.",
Europar.550_00330,329,6,pays,pays,4,y,"Encore faut-il que les pays de la zone mettent tout en oeuvre pour faciliter cet acheminement : ouverture des ports, des routes et des infrastructures.",
Europar.550_00331,330,9,conflit,conflit,4,n,"Cependant, dans une région déchirée par un conflit d'arrière-garde, ce drame laisse un goût particulièrement amer, car chaque prix payé pour acheter un fusil, une balle, contribue à aggraver une situation économique, sociale et alimentaire déjà précaire.",
Europar.550_00332,331,1,Nous,nous,1,y,"Nous devons exiger de l'Érythrée et de l'Éthiopie un gel des activités militaires afin que tous les moyens, toutes les capacités logistiques et humaines de ces pays soient mis au service de leurs peuples.",
Europar.550_00332,331,6,Érythrée,Érythrée,4,y,"Nous devons exiger de l'Érythrée et de l'Éthiopie un gel des activités militaires afin que tous les moyens, toutes les capacités logistiques et humaines de ces pays soient mis au service de leurs peuples.",
