id_sentence_conll,index_phrase,index_token,form,lemma,score,annotateur1,annotateur2,phrase
frwiki_50.1000_00448,447,3,juges,juge,5,y,y,"- Les juges Van Ruymbeke et Simeoni s'intéressent à la liste détenue par la direction des douanes, portant le nom des bénéficiaires des commissions versées lors du contrat Bravo."
frwiki_50.1000_00448,447,7,Simeoni,Simeoni,12,y,y,"- Les juges Van Ruymbeke et Simeoni s'intéressent à la liste détenue par la direction des douanes, portant le nom des bénéficiaires des commissions versées lors du contrat Bravo."
frwiki_50.1000_00448,447,16,direction,direction,4,y,y,"- Les juges Van Ruymbeke et Simeoni s'intéressent à la liste détenue par la direction des douanes, portant le nom des bénéficiaires des commissions versées lors du contrat Bravo."
frwiki_50.1000_00448,447,26,bénéficiaires,bénéficiaire,1,y,y,"- Les juges Van Ruymbeke et Simeoni s'intéressent à la liste détenue par la direction des douanes, portant le nom des bénéficiaires des commissions versées lors du contrat Bravo."
frwiki_50.1000_00448,447,29,commissions,commission,1,y,y,"- Les juges Van Ruymbeke et Simeoni s'intéressent à la liste détenue par la direction des douanes, portant le nom des bénéficiaires des commissions versées lors du contrat Bravo."
frwiki_50.1000_00448,447,35,Bravo,Bravo,2,y,y,"- Les juges Van Ruymbeke et Simeoni s'intéressent à la liste détenue par la direction des douanes, portant le nom des bénéficiaires des commissions versées lors du contrat Bravo."
frwiki_50.1000_00449,448,15,juges,juge,5,y,y,"- Ministère de l'économie et des finances : Mi-avril 2002, les juges ont une nouvelle fois demandé au ministre de l'Économie Laurent Fabius la levée du secret défense afin d'obtenir la déclassification de documents de Thomson, maître d'oeuvre du contrat."
frwiki_50.1000_00449,448,23,ministre,ministre,5,y,y,"- Ministère de l'économie et des finances : Mi-avril 2002, les juges ont une nouvelle fois demandé au ministre de l'Économie Laurent Fabius la levée du secret défense afin d'obtenir la déclassification de documents de Thomson, maître d'oeuvre du contrat."
frwiki_50.1000_00449,448,27,Laurent,Laurent,2,y,y,"- Ministère de l'économie et des finances : Mi-avril 2002, les juges ont une nouvelle fois demandé au ministre de l'Économie Laurent Fabius la levée du secret défense afin d'obtenir la déclassification de documents de Thomson, maître d'oeuvre du contrat."
frwiki_50.1000_00449,448,43,Thomson,Thomson,2,y,y,"- Ministère de l'économie et des finances : Mi-avril 2002, les juges ont une nouvelle fois demandé au ministre de l'Économie Laurent Fabius la levée du secret défense afin d'obtenir la déclassification de documents de Thomson, maître d'oeuvre du contrat."
frwiki_50.1000_00450,449,6,M.,monsieur,3,y,y,"Dans leur courrier adressé à M. Fabius, les deux juges déploraient alors la ""conception extensive"" de la notion de secret défense qui représente selon eux dans cette affaire une entrave à la bonne marche de la justice."
frwiki_50.1000_00450,449,11,juges,juge,5,y,y,"Dans leur courrier adressé à M. Fabius, les deux juges déploraient alors la ""conception extensive"" de la notion de secret défense qui représente selon eux dans cette affaire une entrave à la bonne marche de la justice."
frwiki_50.1000_00451,450,2,successeur,successeur,5,y,y,"Son successeur Francis Mer, membre du gouvenement de Jean-Pierre Raffarin a opposé également le secret défense en juin 2002."
frwiki_50.1000_00451,450,3,Francis,Francis,2,y,y,"Son successeur Francis Mer, membre du gouvenement de Jean-Pierre Raffarin a opposé également le secret défense en juin 2002."
frwiki_50.1000_00451,450,9,gouvenement,gouvernement,1,y,y,"Son successeur Francis Mer, membre du gouvenement de Jean-Pierre Raffarin a opposé également le secret défense en juin 2002."
frwiki_50.1000_00451,450,11,Jean-Pierre,Jean-Pierre,2,y,y,"Son successeur Francis Mer, membre du gouvenement de Jean-Pierre Raffarin a opposé également le secret défense en juin 2002."
frwiki_50.1000_00452,451,14,ministre,ministre,5,y,y,"Le 4 octobre 2006 et pour la quatrième fois depuis 2001, le ministre de l'Economie Thierry Breton a une nouvelle fois refusé de déclassifier les documents des douanes dans l'affaire des frégates de Taïwan."
frwiki_50.1000_00452,451,18,Thierry,Thierry,2,y,y,"Le 4 octobre 2006 et pour la quatrième fois depuis 2001, le ministre de l'Economie Thierry Breton a une nouvelle fois refusé de déclassifier les documents des douanes dans l'affaire des frégates de Taïwan."
frwiki_50.1000_00453,452,9,Commission,commission,1,y,y,"Il a ainsi suivi l'avis de la Commission consultative du secret de la défense nationale (CCSDN), publié le même jour au Journal Officiel."
frwiki_50.1000_00454,453,5,directeur,directeur,5,y,y,"- DGSE : Le directeur de la DGSE, Pierre Brochand, a de nouveau opposé le secret défense devant les juges le 22 janvier 2004."
frwiki_50.1000_00454,453,10,Pierre,Pierre,2,y,y,"- DGSE : Le directeur de la DGSE, Pierre Brochand, a de nouveau opposé le secret défense devant les juges le 22 janvier 2004."
frwiki_50.1000_00454,453,22,juges,juge,1,y,y,"- DGSE : Le directeur de la DGSE, Pierre Brochand, a de nouveau opposé le secret défense devant les juges le 22 janvier 2004."
frwiki_50.1000_00455,454,1,Pierre,Pierre,2,y,y,"Pierre Brochand était notamment interrogé sur des révélations qu'aurait pu faire Thierry Imbot, ancien conseiller commercial à la représentation française à Taïwan au début des années 90 et qui travaillait également pour la DGSE."
frwiki_50.1000_00455,454,13,Thierry,Thierry,80,y,y,"Pierre Brochand était notamment interrogé sur des révélations qu'aurait pu faire Thierry Imbot, ancien conseiller commercial à la représentation française à Taïwan au début des années 90 et qui travaillait également pour la DGSE."
frwiki_50.1000_00455,454,17,conseiller,conseiller,1,y,y,"Pierre Brochand était notamment interrogé sur des révélations qu'aurait pu faire Thierry Imbot, ancien conseiller commercial à la représentation française à Taïwan au début des années 90 et qui travaillait également pour la DGSE."
frwiki_50.1000_00456,455,1,Thierry,Thierry,2,y,y,"Thierry Imbot, fils de l'ancien directeur de la DGSE René Imbot, est décédé en octobre 2000 à Paris en chutant du quatrième étage de son appartement."
frwiki_50.1000_00456,455,4,fils,fils,1,y,y,"Thierry Imbot, fils de l'ancien directeur de la DGSE René Imbot, est décédé en octobre 2000 à Paris en chutant du quatrième étage de son appartement."
frwiki_50.1000_00456,455,8,directeur,directeur,1,y,y,"Thierry Imbot, fils de l'ancien directeur de la DGSE René Imbot, est décédé en octobre 2000 à Paris en chutant du quatrième étage de son appartement."
frwiki_50.1000_00456,455,12,René,René,2,y,y,"Thierry Imbot, fils de l'ancien directeur de la DGSE René Imbot, est décédé en octobre 2000 à Paris en chutant du quatrième étage de son appartement."
frwiki_50.1000_00458,457,8,juges,juge,5,y,y,"- Le 16 juin 2006, les juges Renaud van Ruymbeke et Xavière Simeoni (qui remplace Dominique de Talancé) ont adressé une nouvelle demande de levée du secret défense au ministère de l'Économie et des Finances, seul habilité à saisir la commission consultative du secret de la défense nationale (CCSDN)."
frwiki_50.1000_00458,457,9,Renaud,Renaud,2,y,y,"- Le 16 juin 2006, les juges Renaud van Ruymbeke et Xavière Simeoni (qui remplace Dominique de Talancé) ont adressé une nouvelle demande de levée du secret défense au ministère de l'Économie et des Finances, seul habilité à saisir la commission consultative du secret de la défense nationale (CCSDN)."
frwiki_50.1000_00458,457,13,Xavière,Xavière,12,y,y,"- Le 16 juin 2006, les juges Renaud van Ruymbeke et Xavière Simeoni (qui remplace Dominique de Talancé) ont adressé une nouvelle demande de levée du secret défense au ministère de l'Économie et des Finances, seul habilité à saisir la commission consultative du secret de la défense nationale (CCSDN)."
frwiki_50.1000_00458,457,18,Dominique,Dominique,2,y,y,"- Le 16 juin 2006, les juges Renaud van Ruymbeke et Xavière Simeoni (qui remplace Dominique de Talancé) ont adressé une nouvelle demande de levée du secret défense au ministère de l'Économie et des Finances, seul habilité à saisir la commission consultative du secret de la défense nationale (CCSDN)."
frwiki_50.1000_00458,457,20,Talancé,Talancé,2,y,y,"- Le 16 juin 2006, les juges Renaud van Ruymbeke et Xavière Simeoni (qui remplace Dominique de Talancé) ont adressé une nouvelle demande de levée du secret défense au ministère de l'Économie et des Finances, seul habilité à saisir la commission consultative du secret de la défense nationale (CCSDN)."
frwiki_50.1000_00458,457,35,ministère,ministère,4,y,y,"- Le 16 juin 2006, les juges Renaud van Ruymbeke et Xavière Simeoni (qui remplace Dominique de Talancé) ont adressé une nouvelle demande de levée du secret défense au ministère de l'Économie et des Finances, seul habilité à saisir la commission consultative du secret de la défense nationale (CCSDN)."
frwiki_50.1000_00458,457,49,commission,commission,1,y,y,"- Le 16 juin 2006, les juges Renaud van Ruymbeke et Xavière Simeoni (qui remplace Dominique de Talancé) ont adressé une nouvelle demande de levée du secret défense au ministère de l'Économie et des Finances, seul habilité à saisir la commission consultative du secret de la défense nationale (CCSDN)."
frwiki_50.1000_00459,458,1,Alain,Alain,2,y,y,Alain Madelin (UMP) et François Hollande (PS) se sont prononcés en faveur de cette levée.
frwiki_50.1000_00459,458,7,François,François,12,y,y,Alain Madelin (UMP) et François Hollande (PS) se sont prononcés en faveur de cette levée.
frwiki_50.1000_00460,459,13,commission,commission,5,y,y,"- Le 21 juillet 2006, pour la troisième fois, la commission consultative du secret de la défense nationale rejette la demande de déclassification d'un document des douanes demandée par les juges Pons et d'Huy."
frwiki_50.1000_00460,459,36,juges,juge,1,y,y,"- Le 21 juillet 2006, pour la troisième fois, la commission consultative du secret de la défense nationale rejette la demande de déclassification d'un document des douanes demandée par les juges Pons et d'Huy."
frwiki_50.1000_00460,459,37,Pons,Pons,2,y,y,"- Le 21 juillet 2006, pour la troisième fois, la commission consultative du secret de la défense nationale rejette la demande de déclassification d'un document des douanes demandée par les juges Pons et d'Huy."
frwiki_50.1000_00464,463,8,juge,juge,1,y,y,"En mai et juin 2004, le juge Renaud Van Ruymbeke a reçu deux lettres anonymes et un CD-ROM contenant des listings de comptes de la chambre de compensation luxembourgeoise Clearstream."
frwiki_50.1000_00464,463,9,Renaud,Renaud,2,y,y,"En mai et juin 2004, le juge Renaud Van Ruymbeke a reçu deux lettres anonymes et un CD-ROM contenant des listings de comptes de la chambre de compensation luxembourgeoise Clearstream."
frwiki_50.1000_00465,464,14,personnes,personne,1,y,y,"Selon le corbeau, ces listes contenaient les intitulés de comptes de plusieurs personnes impliquées dans le système complexe de commissions occultes et de rétrocommissions ayant entouré la vente des frégates à Taïwan."
frwiki_50.1000_00465,464,21,commissions,commission,1,y,y,"Selon le corbeau, ces listes contenaient les intitulés de comptes de plusieurs personnes impliquées dans le système complexe de commissions occultes et de rétrocommissions ayant entouré la vente des frégates à Taïwan."
frwiki_50.1000_00467,466,17,titulaires,titulaire,1,y,y,"- Rapidement, ces listes se sont avérées être en partie des faux, parmi les titulaires de comptes cachés, des noms de responsables politiques français se sont glissés et le scénario conspirationniste du corbeau peut être une manipulation du juge Van Ruymbeke dans le but de protéger sa source."
frwiki_50.1000_00467,466,25,responsables,responsable,1,y,y,"- Rapidement, ces listes se sont avérées être en partie des faux, parmi les titulaires de comptes cachés, des noms de responsables politiques français se sont glissés et le scénario conspirationniste du corbeau peut être une manipulation du juge Van Ruymbeke dans le but de protéger sa source."
frwiki_50.1000_00467,466,33,scénario,scénario,4,y,y,"- Rapidement, ces listes se sont avérées être en partie des faux, parmi les titulaires de comptes cachés, des noms de responsables politiques français se sont glissés et le scénario conspirationniste du corbeau peut être une manipulation du juge Van Ruymbeke dans le but de protéger sa source."
frwiki_50.1000_00467,466,44,juge,juge,1,y,y,"- Rapidement, ces listes se sont avérées être en partie des faux, parmi les titulaires de comptes cachés, des noms de responsables politiques français se sont glissés et le scénario conspirationniste du corbeau peut être une manipulation du juge Van Ruymbeke dans le but de protéger sa source."
frwiki_50.1000_00468,467,12,ministre,ministre,1,y,y,"En avril 2006, les investigations judiciaires ont montré que le ministre de la Défense Michèle Alliot-Marie, et le ministre des Affaires étrangères de l'époque Dominique de Villepin, auraient été au courant de la circulation de ces listes falsifiées dans les milieux du renseignement avant même la réception des lettres anonymes par le juge Ruymbeke."
frwiki_50.1000_00468,467,21,ministre,ministre,11,y,y,"En avril 2006, les investigations judiciaires ont montré que le ministre de la Défense Michèle Alliot-Marie, et le ministre des Affaires étrangères de l'époque Dominique de Villepin, auraient été au courant de la circulation de ces listes falsifiées dans les milieux du renseignement avant même la réception des lettres anonymes par le juge Ruymbeke."
